group,n,pct_of_final,phishing_n,benign_n,phishing_prevalence_pct,domain_missing_pct,template_missing_pct
OFFICIAL_TEST,168060,100.0,76800,91260,45.69796501249554,0.923479709627514,0.0
DOMAIN_OOD_EXACT,115917,68.97358086397715,74751,41166,64.48665855741608,1.3388890326699276,0.0
DOMAIN_OOD_EXACT_COMPLEMENT,52143,31.02641913602285,2049,50094,3.9295782751280135,0.0,0.0
TEMPLATE_OOD_EXACT,161223,95.93181006783291,70918,90305,43.98752039101121,0.9446542987042792,0.0
TEMPLATE_OOD_EXACT_COMPLEMENT,6837,4.068189932167083,5882,955,86.03188532982303,0.4241626444346936,0.0
DOMAIN_TEMPLATE_OOD_EXACT,110095,65.50934190170177,69175,40920,62.8320995503883,1.3833507425405334,0.0
DOMAIN_TEMPLATE_OOD_EXACT_COMPLEMENT,57965,34.490658098298226,7625,50340,13.1544897783145,0.0500301906322781,0.0
LATE_TEST_Q4,46784,27.83767702011187,37339,9445,79.81147400820794,0.2671853625170999,0.0
LATE_TEST_Q4_COMPLEMENT,121276,72.16232297988813,39461,81815,32.538177380520466,1.1766549028661895,0.0
