run,model_seed,label_rank_seed,rep,probe,budget,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
0,202,9201,RUT,LINEAR,20000,DEV_EVAL,DEV_EVAL,0.005,2.330432070482148,0.8988,0.0054,0.9940278699402787,0.9440184854532088,4494,27,4973,506,5.4,0.0035615602557520403,0.007847061189558958,0.9967098183528403,0.99642464,0.9940854326396495,0.0054,0.0098
