run,model_seed,label_rank_seed,rep,probe,budget,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
1,212,9202,RT,LINEAR,20000,DEV_EVAL,DEV_EVAL,0.005,2.396068770621852,0.8698,0.005,0.9942844078646548,0.9278856411350543,4349,25,4975,651,5.0,0.003238271769345532,0.007372195916770871,0.9946445290506712,0.9943801200000001,0.9914153642967203,0.0078,0.0238
