run,model_seed,label_rank_seed,rep,probe,budget,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
1,212,9202,RUT,LINEAR,20000,DEV_EVAL,DEV_EVAL,0.005,2.24159330486773,0.9076,0.0046,0.9949572462179347,0.9492730885890597,4538,23,4977,462,4.6,0.0029181727485038376,0.0068943106658418355,0.9965407708485927,0.9962325599999999,0.9955849889624724,0.004,0.0112
