run,model_seed,label_rank_seed,rep,probe,budget,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
0,202,9201,RT,MLP,20000,DEV_EVAL,DEV_EVAL,0.005,1.2089552879333498,0.866,0.0064,0.9926639156350298,0.9250160222174749,4330,32,4968,670,6.4,0.004381593225781661,0.009022979782141047,0.9945271547541243,0.99427656,0.9888010540184453,0.0102,0.0248
