run,model_seed,label_rank_seed,rep,probe,budget,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
3,232,9204,R0,MLP,20000,DEV_EVAL,DEV_EVAL,0.005,3.0901679992675786,0.8346,0.0068,0.9919182315188971,0.9064841968067776,4173,34,4966,827,6.8,0.004713660465491263,0.009489470047401105,0.9932518075611606,0.99333704,0.9840437158469946,0.0146,0.0292
