run,model_seed,label_rank_seed,rep,probe,budget,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
1,212,9202,RU,LINEAR,20000,DEV_EVAL,DEV_EVAL,0.005,2.3060330678548113,0.8998,0.005,0.99447391688771,0.9447711045779086,4499,25,4975,501,5.0,0.003238271769345532,0.007372195916770871,0.9958903327351569,0.9955419600000001,0.9944921788940295,0.005,0.0168
