run,model_seed,label_rank_seed,rep,probe,budget,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
4,242,9205,RUT,MLP,20000,DEV_EVAL,DEV_EVAL,0.005,3.288817405700684,0.9086,0.0042,0.995398773006135,0.9500209117524048,4543,21,4979,457,4.2,0.002601689126186816,0.006413017548422666,0.997229017241234,0.9970462,0.9962381057756141,0.0034,0.0114
