run,model_seed,label_rank_seed,rep,probe,budget,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
3,232,9204,RU,MLP,20000,DEV_EVAL,DEV_EVAL,0.005,2.5985231399536137,0.9062,0.006,0.9934224950668713,0.9478088066101871,4531,30,4970,469,6.0,0.004051728278694619,0.00855438013468656,0.9967099270069726,0.9965842,0.994067237969677,0.0054,0.0136
