run,model_seed,label_rank_seed,rep,probe,budget,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
3,232,9204,R0,LINEAR,20000,DEV_EVAL,DEV_EVAL,0.005,2.583056189887054,0.8392,0.0064,0.9924314096499527,0.9094061551798872,4196,32,4968,804,6.4,0.004381593225781661,0.009022979782141047,0.9931696789091841,0.9932326,0.9853455818022747,0.0134,0.026
