replicate,model_seed,label_rank_seed,rep,budget,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
9,322,9110,RU,20000,FINAL,OFFICIAL_TEST,0.005,3.6875000000000004,0.6997786458333334,0.005665132588209511,0.9904718024327313,0.8201281855638639,53743,517,90743,23057,5.665132588209511,0.005188476104323165,0.0061736094104311474,0.9876649061157007,0.9886502488026427,0.9837467799553108,0.012513697129081744,0.03225947841332457
9,322,9110,RU,20000,FINAL,DOMAIN_OOD_EXACT,0.005,3.6875000000000004,0.704766491418175,0.010688432201331196,0.9917171793230677,0.8239737864912844,52682,440,40726,22069,10.688432201331196,0.00971756756400529,0.011729208357201029,0.9910120181119336,0.9840834749720138,0.9860781382807233,0.023077296798328716,0.05346645289802264
9,322,9110,RU,20000,FINAL,TEMPLATE_OOD_EXACT,0.005,3.6875000000000004,0.6902196903465975,0.005503571230828857,0.9899486308295918,0.8133495064969591,48949,497,89808,21969,5.503571230828857,0.00503145362872355,0.006007865450004538,0.986782298060324,0.9884617613904231,0.9828958509737511,0.012302751785615414,0.031039255855157523
9,322,9110,RU,20000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,3.6875000000000004,0.6958294181423925,0.010361681329423266,0.9912681741422629,0.817680684260148,48134,424,40496,21041,10.361681329423266,0.009403182157896582,0.011390579778906193,0.990384096083886,0.9839917826033043,0.9853290285822809,0.022653958944281526,0.05112414467253177
9,322,9110,RU,20000,FINAL,LATE_TEST_Q4,0.005,3.6875000000000004,0.7200514207664908,0.00984647961884595,0.9965528744579117,0.8360334587518268,26886,93,9352,10453,9.846479618845951,0.00795452797588894,0.012049214551518656,0.9962264995017243,0.986829671021962,0.9944455934056194,0.019904711487559554,0.03853890947591318
