run,rep,parent_system,parent_label_budget,nominal_review_rate_dev,scenario,realized_review_rate,cascade_error_rate,reviewed_error_rate,error_enrichment_factor,error_capture_rate,cascade_escalation_rate,oracle_review_tpr_upper_bound,oracle_review_fpr_lower_bound
1,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,OFFICIAL_TEST,0.03639771510174938,0.02458645721766036,0.03220532940984142,1.3098808471969867,0.04767666989351404,0.27250386766630963,0.9581770833333333,0.007922419460881
1,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,DOMAIN_OOD_EXACT,0.05046714459483941,0.03180724138823469,0.03333333333333333,1.04797938703553,0.05288852725793328,0.33313491549988355,0.9613383098553866,0.014623718602730408
1,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,TEMPLATE_OOD_EXACT,0.03390335125881543,0.023669079473772354,0.03530918404683498,1.4917852671862881,0.05057651991614256,0.26413725088852086,0.9589102907583407,0.007851171031504347
1,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,DOMAIN_TEMPLATE_OOD_EXACT,0.047440846541623144,0.03068259230664426,0.036569021635075624,1.1918491524315131,0.05654233274126702,0.326445342658613,0.9624286230574629,0.01436950146627566
1,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,LATE_TEST_Q4,0.09394237346101231,0.03477684678522572,0.030034129692832763,0.863624292286102,0.08113091579594345,0.3571733926128591,0.963817991911942,0.015246161990471149
1,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,OFFICIAL_TEST,0.05308818279186005,0.02458645721766036,0.03822013001569155,1.5545196153042404,0.08252662149080349,0.27250386766630963,0.9596354166666666,0.007571772956388341
1,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,DOMAIN_OOD_EXACT,0.07242250920917553,0.03180724138823469,0.04002382370458606,1.2583242669825068,0.09113100081366965,0.33313491549988355,0.9628232398228787,0.013894961861730554
1,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,TEMPLATE_OOD_EXACT,0.05060692332979786,0.023669079473772354,0.03995587694570413,1.6881043891030545,0.08542976939203355,0.26413725088852086,0.9603344707972588,0.007496816344609933
1,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,DOMAIN_TEMPLATE_OOD_EXACT,0.06970343793996095,0.03068259230664426,0.0418295543393276,1.363299225869826,0.09502664298401421,0.326445342658613,0.9638742320202385,0.013636363636363636
1,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.02,LATE_TEST_Q4,0.11969904240766074,0.03477684678522572,0.03553571428571429,1.0218210554043377,0.12231100184388445,0.3571733926128591,0.9653445459171376,0.014187400741132875
1,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,OFFICIAL_TEST,0.10536713078662382,0.02458645721766036,0.0536480686695279,2.182017042739801,0.22991287512100678,0.27250386766630963,0.9662369791666666,0.006454087223317992
1,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,DOMAIN_OOD_EXACT,0.13826272246521218,0.03180724138823469,0.05609284332688588,1.7635243070036968,0.24382967181990778,0.33313491549988355,0.9691107811266739,0.011635815964631006
1,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,TEMPLATE_OOD_EXACT,0.10192714439006842,0.023669079473772354,0.051725187123471066,2.1853484915113666,0.22274633123689727,0.26413725088852086,0.9662850052172932,0.0063673107801339906
1,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,DOMAIN_TEMPLATE_OOD_EXACT,0.13485626050229346,0.03068259230664426,0.05395029298848252,1.758335555526046,0.23712255772646537,0.326445342658613,0.96946873870618,0.011363636363636364
1,R0,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.05,LATE_TEST_Q4,0.18611063611491108,0.03477684678522572,0.05397955667853451,1.5521693790095628,0.28887523048555624,0.3571733926128591,0.9719596132729853,0.011646373742721016
1,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,OFFICIAL_TEST,0.014518624300844937,0.02458645721766036,0.0790983606557377,3.2171516195070855,0.04670861568247822,0.27250386766630963,0.95796875,0.007790927021696253
1,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,DOMAIN_OOD_EXACT,0.018841067315406714,0.03180724138823469,0.08516483516483517,2.6775297525907775,0.05044751830756713,0.33313491549988355,0.9610975104011986,0.014405091580430452
1,RUT,RUT_ACTIVE_B95__URL_DAPT__TRI,2000,0.01,TEMPLATE_OOD_EXACT,0.014452032278272952,0.023669079473772354,0.07939914163090128,3.3545513131967497,0.048480083857442346,0.26413725088852086,0.9586282749090499,0.007718288023918942
