system,rep,budget,use_dom,mode,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
TRI_RUT_200000,RUT,200000,True,gated,OFFICIAL_TEST,0.005,1.4550781250000002,0.9611848958333332,0.0066622835853605,0.99183092157416,0.9762674654658228,73819,608,90652,2981,6.662283585360508,0.0061447359429268,0.0072115516664991,0.996791164397962,0.9968110575924328,0.997144217039505,0.0021696252465483,0.0048980933596318
TRI_RUT_200000,RUT,200000,True,gated,DOMAIN_OOD_EXACT,0.005,1.4550781250000002,0.9624887961365064,0.0120001943351309,0.9931806573625434,0.9775938909723356,71947,494,40672,2804,12.000194335130931,0.0109707347096195,0.0130993169987695,0.9978577959522682,0.9959630653359104,0.9981012001008738,0.0031093620949327,0.0079434484768984
TRI_RUT_200000,RUT,200000,True,gated,TEMPLATE_OOD_EXACT,0.005,1.4550781250000002,0.9618009532135706,0.0065998560434084,0.9913378388198532,0.9763460561253338,68209,596,89709,2709,6.599856043408449,0.0060821111999157,0.0071496651269265,0.99653318478497,0.9967195880809144,0.9969759792994872,0.0021482752892973,0.0046841260173855
TRI_RUT_200000,RUT,200000,True,gated,DOMAIN_TEMPLATE_OOD_EXACT,0.005,1.4550781250000002,0.9633682688832672,0.0117790811339198,0.9928191528984104,0.9778720157302382,66641,482,40438,2534,11.779081133919844,0.0107562646382599,0.0128720240000506,0.9977161257439404,0.9959488518678278,0.9979966985592256,0.0030547409579667,0.0074535679374389
TRI_RUT_200000,RUT,200000,True,gated,LATE_TEST_Q4,0.005,1.4550781250000002,0.9641125900532956,0.014716781365802,0.9961536332945928,0.9798712522285884,35999,139,9306,1340,14.716781365802012,0.0123859183049759,0.0173535088847159,0.9987632319872988,0.9954668166930516,0.9983961507618284,0.0057173107464266,0.0112228692429857
TRI_RUT_200000,RUT,200000,True,equal,OFFICIAL_TEST,0.005,0.7285156250000001,0.9565494791666668,0.0070677186061801,0.991296486209316,0.9736130622631006,73463,645,90615,3337,7.0677186061801445,0.0065344446631085,0.0076326746154363,0.9959971961524372,0.9962210964894256,0.994704502611774,0.0040324348016655,0.0062239754547446
TRI_RUT_200000,RUT,200000,True,equal,DOMAIN_OOD_EXACT,0.005,0.7285156250000001,0.958528982889861,0.0126317835106641,0.9927948899142316,0.9753610759450594,71651,520,40646,3100,12.63178351066414,0.0115752956211234,0.0137578183629896,0.9971397000824676,0.9948321913668112,0.9958565784216524,0.0068017295826653,0.0104940970703979
TRI_RUT_200000,RUT,200000,True,equal,TEMPLATE_OOD_EXACT,0.005,0.7285156250000001,0.9573028004173836,0.0070095786501301,0.9907622258219868,0.973745168207342,67890,633,89672,3028,7.0095786501301145,0.0064757851767111,0.0075753969365127,0.9957490460490688,0.9961932199651689,0.9943354238316812,0.0040307845634239,0.0060461768451359
TRI_RUT_200000,RUT,200000,True,equal,DOMAIN_TEMPLATE_OOD_EXACT,0.005,0.7285156250000001,0.9595807734007952,0.0124144672531769,0.99240510114073,0.975716952565742,66379,508,40412,2796,12.41446725317693,0.0113641231495291,0.0135348194274485,0.99700813435207,0.9949399696040578,0.995603376606766,0.0067204301075268,0.0102150537634408
TRI_RUT_200000,RUT,200000,True,equal,LATE_TEST_Q4,0.005,0.7285156250000001,0.958702696912076,0.0156696664902064,0.995882598414244,0.9769390317122428,35797,148,9297,1542,15.669666490206458,0.0132623035829115,0.0183820391251978,0.9986927298822268,0.9951055706666848,0.9983366501321768,0.0059290629962943,0.0129168872419269
TRI_RUT_200000,RUT,200000,True,dom,OFFICIAL_TEST,0.005,3.5351562500000004,0.2545963541666666,0.0042515888669734,0.9805426006719824,0.4042339855903908,19553,388,90872,57247,4.251588866973482,0.0038397910073645,0.0046953691090208,0.9106667227492492,0.9131361479649492,0.6933049904242412,0.3351632697786544,0.4952553144860837
TRI_RUT_200000,RUT,200000,True,dom,DOMAIN_OOD_EXACT,0.005,3.5351562500000004,0.2549129777528059,0.0067531457999319,0.985620441731754,0.4050635602227795,19055,278,40888,55696,6.753145799931983,0.0059847972324183,0.007592251077198,0.9369732240311424,0.8876549973926846,0.7858320944062442,0.447918184909877,0.6226740514016421
TRI_RUT_200000,RUT,200000,True,dom,TEMPLATE_OOD_EXACT,0.005,3.5351562500000004,0.2103274204010265,0.0036099883727368,0.9786117307439968,0.3462395543175487,14916,326,89979,56002,3.609988372736837,0.0032293053283662,0.0040230827043744,0.8993382691966831,0.9079140826137552,0.6638618752925269,0.3578760865954266,0.4909141243563479
TRI_RUT_200000,RUT,200000,True,dom,DOMAIN_TEMPLATE_OOD_EXACT,0.005,3.5351562500000004,0.2109143476689555,0.0058162267839687,0.9839492851362288,0.3473685463614395,14590,238,40682,54585,5.81622678396872,0.0051024779310032,0.0066014050317628,0.9281434534112536,0.8805605786816485,0.7691006310277974,0.4569403714565005,0.6205034213098729
TRI_RUT_200000,RUT,200000,True,dom,LATE_TEST_Q4,0.005,3.5351562500000004,0.2343662122713516,0.0064584436209634,0.9930776214253292,0.379233386058807,8751,61,9384,28588,6.458443620963473,0.0049436938020252,0.0082885109275938,0.9691357365564396,0.8902159589111374,0.8812600575413273,0.5156167284277395,0.5156167284277395
TRI_RUT_200000,RUT,200000,True,cascade,OFFICIAL_TEST,0.005,1.1298828125000002,0.9576953125,0.0068047337278106,0.9916275683546352,0.9743661076226056,73551,621,90639,3249,6.804733727810651,0.0062816063881447,0.0073595678966779,0.9853851042195744,0.9862328626086638,0.997763928561124,0.0016984440061363,0.0051939513477975
TRI_RUT_200000,RUT,200000,True,cascade,DOMAIN_OOD_EXACT,0.005,1.1298828125000002,0.9603082233013606,0.0121945294660642,0.993055363417536,0.9764072988431484,71784,502,40664,2967,12.194529466064228,0.0111566765474427,0.01330200948598,0.9910938435335488,0.986354943923876,0.9985307866969414,0.0024048972452995,0.0080649079337317
TRI_RUT_200000,RUT,200000,True,cascade,TEMPLATE_OOD_EXACT,0.005,1.1298828125000002,0.9584167630220818,0.0067438126349593,0.9911196010382338,0.974493892297987,67969,609,89696,2949,6.743812634959305,0.0062203726556299,0.0072993028665834,0.9851874304022424,0.9865141922731222,0.9977350120278672,0.0016056696749903,0.0049609656165217
TRI_RUT_200000,RUT,200000,True,cascade,DOMAIN_TEMPLATE_OOD_EXACT,0.005,1.1298828125000002,0.9612865919768704,0.0119745845552297,0.992685147864511,0.9767335967450536,66497,490,40430,2678,11.974584555229717,0.0109432178448687,0.0130760409997227,0.9909443012819584,0.9867816770123798,0.9985414329219426,0.0022238514173998,0.0074780058651026
TRI_RUT_200000,RUT,200000,True,cascade,LATE_TEST_Q4,0.005,1.1298828125000002,0.9625860360481,0.0148226574907358,0.996119949005044,0.9790659348142904,35942,140,9305,1397,14.82265749073584,0.0124831691962176,0.0174679140223278,0.9949354355785716,0.9866575269740048,0.998234982643996,0.0063525674960296,0.0109052408681842
