seed,budget,rep,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,AP,P_at_R90
122,20000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.02,-0.0744018554687499,0.9122226237802674,0.0441837732160312,0.9721464774845556,0.941231746789374,63103,1808,39112,6072,44.18377321603128,0.9872798486272376,0.977500745788259
122,20000,R0,FINAL,LATE_TEST_Q4,0.02,-0.0744018554687499,0.9051126168349448,0.0327157226045526,0.9909397449054392,0.9460836459324784,33796,309,9136,3543,32.715722604552674,0.995257926958867,0.9920306965761512
122,200000,R0,DEV,DEV,0.0001,9.406250000000002,0.6784,0.0002,0.9997052755673446,0.8082926248063863,6784,2,9998,3216,0.2,0.9990722134986276,0.9994480627000772
122,200000,R0,FINAL,OFFICIAL_TEST,0.0001,9.406250000000002,0.44359375,5.478851632697787e-05,0.9998532562439468,0.6145409612800231,34068,5,91255,42732,0.0547885163269778,0.9948197064319858,0.9958378339454166
122,200000,R0,FINAL,DOMAIN_OOD_EXACT,0.0001,9.406250000000002,0.4440609490174044,7.287567409998542e-05,0.999909630388288,0.6149998147256086,33194,3,41163,41557,0.0728756740999854,0.9963020096291246,0.9968925717667948
122,200000,R0,FINAL,TEMPLATE_OOD_EXACT,0.0001,9.406250000000002,0.4436109309343185,4.429433586180168e-05,0.9998728705822528,0.6145611533277334,31460,4,90301,39458,0.0442943358618016,0.9946920786734974,0.9956485799397976
122,200000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,9.406250000000002,0.4449006143838092,4.887585532746823e-05,0.999935018519722,0.6158094304323032,30776,2,40918,38399,0.0488758553274682,0.996245011879654,0.9967987707279596
122,200000,R0,FINAL,LATE_TEST_Q4,0.0001,9.406250000000002,0.4338091539677013,0.0004235044997353,0.9997531168991484,0.6050690125324517,16198,4,9441,21141,0.4235044997353097,0.9976356156559854,0.997213989330172
122,200000,R0,DEV,DEV,0.0005,7.308593750000001,0.8848,0.0003,0.9996610552479944,0.9387300408466396,8848,3,9997,1152,0.3,0.9990722134986276,0.9994480627000772
122,200000,R0,FINAL,OFFICIAL_TEST,0.0005,7.308593750000001,0.6959244791666667,0.000777996931843,0.9986733435479652,0.8202550683712151,53447,71,91189,23353,0.7779969318430856,0.9948197064319858,0.9958378339454166
122,200000,R0,FINAL,DOMAIN_OOD_EXACT,0.0005,7.308593750000001,0.6981311286805527,0.0012631783510664,0.9990045560702936,0.8218979596657977,52186,52,41114,22565,1.263178351066414,0.9963020096291246,0.9968925717667948
122,200000,R0,FINAL,TEMPLATE_OOD_EXACT,0.0005,7.308593750000001,0.6918412814800192,0.000764077293616,0.998595648545784,0.8173859443070028,49064,69,90236,21854,0.7640772936160789,0.9946920786734974,0.9956485799397976
122,200000,R0,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,7.308593750000001,0.6945717383447777,0.0012218963831867,0.9989604341227104,0.8194112831707484,48047,50,40870,21128,1.2218963831867058,0.996245011879654,0.9967987707279596
