seed,rep,budget,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
42,RUT,20000,FINAL,OFFICIAL_TEST,0.02,-0.5795898437499999,0.9479557291666667,0.0230221345605961,0.9719507636441311,0.9598033011654273,72803,2101,89159,3997,23.0221345605961,0.022058815784379644,0.024015932906118566,0.990258654465163,0.9905339396310451,0.9883902146094565,0.008897655051501205,0.02504930966469428
42,RUT,20000,FINAL,DOMAIN_OOD_EXACT,0.02,-0.5795898437499999,0.9510508220625811,0.04207355584705825,0.9762166318796002,0.9634694223276301,71092,1732,39434,3659,42.07355584705825,0.04015445036975622,0.044057584383820125,0.9934666765221725,0.9878486906738146,0.9908832496281131,0.01503668075596366,0.039862993732692024
42,RUT,20000,FINAL,TEMPLATE_OOD_EXACT,0.02,-0.5795898437499999,0.9487154178064807,0.022412933946071648,0.9707957578818267,0.9596285916005219,67281,2024,88281,3637,22.412933946071647,0.02145733414276911,0.02339937919512891,0.9894899993074231,0.9903136589613359,0.987929246815952,0.008637395493051326,0.023464924422789437
42,RUT,20000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.02,-0.5795898437499999,0.9521214311528732,0.041226783968719455,0.9750259067357513,0.963437557140245,65863,1687,39233,3312,41.22678396871945,0.039320862790087376,0.043198146123389736,0.9929426041543343,0.9876600711640933,0.9905027044225263,0.014589442815249267,0.037683284457478004
42,RUT,20000,FINAL,LATE_TEST_Q4,0.02,-0.5795898437499999,0.9486595784568413,0.03557437797776601,0.9906035013143912,0.9691779416391918,35422,336,9109,1917,35.57437797776601,0.03192976042384727,0.03950889642751186,0.9968508273146091,0.9879322526637782,0.9963248369887374,0.0131286394917946,0.03885653785071466
42,RUT,200000,FINAL,OFFICIAL_TEST,0.0001,9.101562500000002,0.3847786458333333,3.287310979618672e-05,0.9998984908980172,0.555710175451793,29551,3,91257,47249,0.03287310979618672,6.779276847730352e-06,9.606614118974933e-05,0.9965796567768025,0.9965855776650048,0.9960846972117862,0.002980495288187596,0.005993863686171379
42,RUT,200000,FINAL,DOMAIN_OOD_EXACT,0.0001,9.101562500000002,0.38323233134004897,7.287567409998542e-05,0.9998952879581152,0.5540952215162329,28647,3,41163,46104,0.07287567409998542,1.5028968153107236e-05,0.00021295872686057568,0.9976995610605316,0.9957116143142075,0.9972741144575636,0.004469708011465773,0.009911091677598018
42,RUT,200000,FINAL,TEMPLATE_OOD_EXACT,0.0001,9.101562500000002,0.38746157534053416,3.3220751896351256e-05,0.9998908336668971,0.5585016107887275,27478,3,90302,43440,0.03322075189635126,6.850970097340919e-06,9.708203438796226e-05,0.9964296534245513,0.9965911336949543,0.9958970358814353,0.00291235258291346,0.00554786556669066
42,RUT,200000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,9.101562500000002,0.3866570292735815,7.331378299120235e-05,0.9998878504672897,0.5576648423247329,26747,3,40917,42428,0.07331378299120235,1.511931977993591e-05,0.00021423888705116096,0.99763460246523,0.9958519759305401,0.9971501761127122,0.004349951124144672,0.009164222873900294
42,RUT,200000,FINAL,LATE_TEST_Q4,0.0001,9.101562500000002,0.4037601435496398,0.00021175224986765483,0.9998673564133174,0.5752332258618387,15076,2,9443,22263,0.21175224986765484,2.5645208655171814e-05,0.0007647103975401616,0.9987483690420033,0.9953951754269622,0.9977450747685734,0.008046585494970884,0.01439915299100053
42,RUT,200000,FINAL,OFFICIAL_TEST,0.0005,6.765625000000001,0.7606380208333333,0.0007889546351084812,0.9987689992990135,0.8635883183407372,58417,72,91188,18383,0.7889546351084812,0.0006173580220556278,0.0009934561364810031,0.9965796567768025,0.9965855776650048,0.9960846972117862,0.002980495288187596,0.005993863686171379
42,RUT,200000,FINAL,DOMAIN_OOD_EXACT,0.0005,6.765625000000001,0.7620767615148961,0.001263178351066414,0.9990880072959416,0.864634322185036,56966,52,41114,17785,1.263178351066414,0.0009435414509929998,0.0016561645350892157,0.9976995610605316,0.9957116143142075,0.9972741144575636,0.004469708011465773,0.009911091677598018
42,RUT,200000,FINAL,TEMPLATE_OOD_EXACT,0.0005,6.765625000000001,0.7557742745142277,0.0007640772936160789,0.9987142937000392,0.8604246097042181,53598,69,90236,17320,0.7640772936160789,0.0005945448691150113,0.0009668905991142837,0.9964296534245513,0.9965911336949543,0.9958970358814353,0.00291235258291346,0.00554786556669066
42,RUT,200000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,6.765625000000001,0.757397903867004,0.0011974584555229718,0.9990656344151634,0.8616065188254931,52393,49,40871,16782,1.1974584555229717,0.0008860135932387912,0.001582798276019498,0.99763460246523,0.9958519759305401,0.9971501761127122,0.004349951124144672,0.009164222873900294
42,RUT,200000,FINAL,LATE_TEST_Q4,0.0005,6.765625000000001,0.7971557888534776,0.0026469031233456856,0.9991607922121517,0.886800041710736,29765,25,9420,7574,2.6469031233456857,0.0017136460596266453,0.0039048881477933587,0.9987483690420033,0.9953951754269622,0.9977450747685734,0.008046585494970884,0.01439915299100053
42,RUT,200000,FINAL,OFFICIAL_TEST,0.001,5.457031250000001,0.8586848958333333,0.0018408941485864563,0.9974589730015881,0.9228842318860861,65947,168,91092,10853,1.8408941485864563,0.0015732457900096094,0.0021409567067067993,0.9965796567768025,0.9965855776650048,0.9960846972117862,0.002980495288187596,0.005993863686171379
42,RUT,200000,FINAL,DOMAIN_OOD_EXACT,0.001,5.457031250000001,0.8610185816912148,0.0027206918330661225,0.9982628656512703,0.9245753277069493,64362,112,41054,10389,2.7206918330661227,0.0022407206552938247,0.0032727936277911793,0.9976995610605316,0.9957116143142075,0.9972741144575636,0.004469708011465773,0.009911091677598018
42,RUT,200000,FINAL,TEMPLATE_OOD_EXACT,0.001,5.457031250000001,0.8581883301841563,0.0018049941863684182,0.9973289197692711,0.9225417228782344,60861,163,90142,10057,1.8049941863684182,0.0015387275669463065,0.002104032532371238,0.9964296534245513,0.9965911336949543,0.9958970358814353,0.00291235258291346,0.00554786556669066
42,RUT,200000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.001,5.457031250000001,0.8606866642573184,0.0026148582600195504,0.9982060524771565,0.9243595714951096,59538,107,40813,9637,2.6148582600195502,0.002143419303697423,0.0031589272231039487,0.99763460246523,0.9958519759305401,0.9971501761127122,0.004349951124144672,0.009164222873900294
42,RUT,200000,FINAL,LATE_TEST_Q4,0.001,5.457031250000001,0.8866600605265272,0.006458443620963473,0.9981608779546551,0.9391124285531933,33107,61,9384,4232,6.458443620963473,0.004943693802025206,0.008288510927593867,0.9987483690420033,0.9953951754269622,0.9977450747685734,0.008046585494970884,0.01439915299100053
42,RUT,200000,FINAL,OFFICIAL_TEST,0.0025,3.4804687500000004,0.929765625,0.0042077580539119,0.9946510656080234,0.9611144760751059,71406,384,90876,5394,4.2077580539119,0.0037981344100864152,0.0046493696667184005,0.9965796567768025,0.9965855776650048,0.9960846972117862,0.002980495288187596,0.005993863686171379
42,RUT,200000,FINAL,DOMAIN_OOD_EXACT,0.0025,3.4804687500000004,0.931198244839534,0.006923189039498615,0.9959223384316026,0.9624733829263571,69608,285,40881,5143,6.923189039498615,0.006144995846160344,0.0077720975303780596,0.9976995610605316,0.9957116143142075,0.9972741144575636,0.004469708011465773,0.009911091677598018
42,RUT,200000,FINAL,TEMPLATE_OOD_EXACT,0.0025,3.4804687500000004,0.9316675597168561,0.004185814738940258,0.9943115124153499,0.9619707646613477,66072,378,89927,4846,4.185814738940258,0.0037751847919953777,0.004628776638315035,0.9964296534245513,0.9965911336949543,0.9958970358814353,0.00291235258291346,0.00554786556669066
42,RUT,200000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0025,3.4804687500000004,0.9334441633538128,0.006818181818181818,0.9956977640709329,0.9635664987875396,64571,279,40641,4604,6.8181818181818175,0.0060438052236220135,0.007663728635119172,0.99763460246523,0.9958519759305401,0.9971501761127122,0.004349951124144672,0.009164222873900294
42,RUT,200000,FINAL,LATE_TEST_Q4,0.0025,3.4804687500000004,0.9369292161011276,0.01228163049232398,0.9966951566951567,0.9658885407032124,34984,116,9329,2355,12.28163049232398,0.010158875111984083,0.0147125687886916,0.9987483690420033,0.9953951754269622,0.9977450747685734,0.008046585494970884,0.01439915299100053
42,RUT,200000,FINAL,OFFICIAL_TEST,0.005,1.7480468750000002,0.9556510416666667,0.00698005698005698,0.9913954964812038,0.9731951654500732,73394,637,90623,3406,6.98005698005698,0.006450143492635242,0.007541660737766481,0.9965796567768025,0.9965855776650048,0.9960846972117862,0.002980495288187596,0.005993863686171379
42,RUT,200000,FINAL,DOMAIN_OOD_EXACT,0.005,1.7480468750000002,0.9569637864376397,0.012315988922897536,0.9929623408892159,0.9746307700692136,71534,507,40659,3217,12.315988922897535,0.011272925350016803,0.013428657238586047,0.9976995610605316,0.9957116143142075,0.9972741144575636,0.004469708011465773,0.009911091677598018
42,RUT,200000,FINAL,TEMPLATE_OOD_EXACT,0.005,1.7480468750000002,0.958078344002933,0.006909916394441061,0.9908996776969184,0.9742126506412784,67945,624,89681,2973,6.909916394441061,0.006379981613343782,0.007471885472025136,0.9964296534245513,0.9965911336949543,0.9958970358814353,0.00291235258291346,0.00554786556669066
42,RUT,200000,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,1.7480468750000002,0.9596964221178171,0.012096774193548387,0.9925989055351215,0.9758704072557826,66387,495,40425,2788,12.096774193548386,0.011060100262283896,0.013203515070256473,0.99763460246523,0.9958519759305401,0.9971501761127122,0.004349951124144672,0.009164222873900294
42,RUT,200000,FINAL,LATE_TEST_Q4,0.005,1.7480468750000002,0.9568279814670988,0.016199047114875596,0.9957357859531772,0.9758942351029105,35727,153,9292,1612,16.199047114875597,0.013750233086119952,0.01895240619379355,0.9987483690420033,0.9953951754269622,0.9977450747685734,0.008046585494970884,0.01439915299100053
42,RUT,200000,FINAL,OFFICIAL_TEST,0.01,-0.7519531249999999,0.9697916666666667,0.0126232741617357,0.9847683520203089,0.9772226304188097,74480,1152,90108,2320,12.623274161735699,0.01190899026813453,0.013368780853668855,0.9965796567768025,0.9965855776650048,0.9960846972117862,0.002980495288187596,0.005993863686171379
42,RUT,200000,FINAL,DOMAIN_OOD_EXACT,0.01,-0.7519531249999999,0.9711308209923613,0.023077296798328716,0.9870823871748501,0.9790416335118076,72593,950,40216,2158,23.077296798328717,0.021648419767318332,0.0245739764178323,0.9976995610605316,0.9957116143142075,0.9972741144575636,0.004469708011465773,0.009911091677598018
