run,model_seed,label_rank_seed,budget,rep,probe,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
1,62,20260823,5000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.0001,5.981170654296876,0.30669270833333334,0.00013149243918474687,0.9994907918187219,0.4693621345874101,23554,12,91248,53246,0.13149243918474687,6.794584882082133e-05,0.00022967955132149228,0.9832854992007509,0.9846476323656312,0.9598539132366828,0.031678720140258604,0.06999780845934692
1,62,20260823,5000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.0001,5.981170654296876,0.3132800898984629,0.0002915026963999417,0.9994878361075544,0.4770373086442387,23418,12,41154,51333,0.2915026963999417,0.00015063247835193588,0.0005091411226678839,0.9878690102690585,0.9782288127935861,0.9687544996400288,0.05271340426565612,0.10972647330321139
1,62,20260823,5000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.0001,5.981170654296876,0.31114808652246256,0.0001218094236199546,0.9995017438963627,0.47456314855637405,22066,11,90294,48852,0.1218094236199546,6.080834348028405e-05,0.00021794022909927809,0.9822545637762582,0.9846323434198109,0.9565973262993825,0.03206909916394441,0.06973035823044128
1,62,20260823,5000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,5.981170654296876,0.31734007950849297,0.00026881720430107527,0.9994991576742703,0.48173100133862934,21952,11,40909,47223,0.26881720430107525,0.00013419997375316937,0.0004809372080213537,0.98710452816748,0.9783340824569418,0.9662590017382667,0.05312805474095797,0.1092375366568915
1,62,20260823,5000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.0001,5.981170654296876,0.3225849647821313,0.0,1.0,0.48780981694475944,12045,0,9445,25294,0.0,0.0,0.0003904880016567448,0.9952807353073119,0.9825363217079189,0.9887376128444144,0.0405505558496559,0.08004235044997353
1,62,20260823,5000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.0005,4.729637622833253,0.4333203125,0.0004930966469428008,0.9986496218941303,0.6043914133158984,33279,45,91215,43521,0.4930966469428008,0.0003596901060334878,0.0006597471095891995,0.9832854992007509,0.9846476323656312,0.9598539132366828,0.031678720140258604,0.06999780845934692
1,62,20260823,5000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.0005,4.729637622833253,0.44123824430442404,0.0010445513287664578,0.9986979955186822,0.612060087031556,32983,43,41123,41768,1.0445513287664578,0.0007560469149174258,0.00140674876611446,0.9878690102690585,0.9782288127935861,0.9687544996400288,0.05271340426565612,0.10972647330321139
1,62,20260823,5000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.0005,4.729637622833253,0.43818212583547195,0.00047616411051436795,0.9986181631210233,0.6090987494609745,31075,43,90262,39843,0.47616411051436797,0.00034462309145311907,0.0006413369418147967,0.9822545637762582,0.9846323434198109,0.9565973262993825,0.03206909916394441,0.06973035823044128
1,62,20260823,5000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,4.729637622833253,0.44559450668594147,0.0010019550342130988,0.9986716345375021,0.6162335065973611,30824,41,40879,38351,1.0019550342130987,0.0007191131957971693,0.0013590222721661478,0.98710452816748,0.9783340824569418,0.9662590017382667,0.05312805474095797,0.1092375366568915
1,62,20260823,5000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.0005,4.729637622833253,0.4209271806957873,0.000741132874536792,0.9995548206563215,0.5923901777132842,15717,7,9438,21622,0.741132874536792,0.00029802412010012313,0.0015264170052670643,0.9952807353073119,0.9825363217079189,0.9887376128444144,0.0405505558496559,0.08004235044997353
1,62,20260823,5000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.001,4.1965627670288095,0.4926953125,0.0009094893710278326,0.9978112968725278,0.659664231795122,37839,83,91177,38961,0.9094893710278326,0.0007244662953344504,0.0011273260257587802,0.9832854992007509,0.9846476323656312,0.9598539132366828,0.031678720140258604,0.06999780845934692
1,62,20260823,5000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.001,4.1965627670288095,0.5009966421853889,0.0017975999611329738,0.9980279287922397,0.6671120017813404,37450,74,41092,37301,1.7975999611329738,0.001411758099021635,0.0022562039361952303,0.9878690102690585,0.9782288127935861,0.9687544996400288,0.05271340426565612,0.10972647330321139
1,62,20260823,5000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.001,4.1965627670288095,0.49634789475168506,0.0008858867172360335,0.9977324263038548,0.6629126725550387,35200,80,90225,35718,0.8858867172360335,0.00070251362587893,0.0011024432374436123,0.9822545637762582,0.9846323434198109,0.9565973262993825,0.03206909916394441,0.06973035823044128
1,62,20260823,5000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.001,4.1965627670288095,0.5043006866642573,0.0017350928641251223,0.9979688751573407,0.6700214153326098,34885,71,40849,34290,1.7350928641251222,0.0013553629538565607,0.002188087172117527,0.98710452816748,0.9783340824569418,0.9662590017382667,0.05312805474095797,0.1092375366568915
1,62,20260823,5000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.001,4.1965627670288095,0.471571279359383,0.001270513499205929,0.9993189557321226,0.6407685729361888,17608,12,9433,19731,1.270513499205929,0.0006566597451132674,0.00221827855005892,0.9952807353073119,0.9825363217079189,0.9887376128444144,0.0405505558496559,0.08004235044997353
1,62,20260823,5000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.0025,3.2461645603179936,0.604296875,0.0026079333771641465,0.9948979591836735,0.7518955349620893,46410,238,91022,30390,2.6079333771641466,0.0022874590744819323,0.0029606433098283624,0.9832854992007509,0.9846476323656312,0.9598539132366828,0.031678720140258604,0.06999780845934692
1,62,20260823,5000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.0025,3.2461645603179936,0.6131289213522227,0.004858378273332362,0.9956551963851233,0.7589147479363818,45832,200,40966,28919,4.858378273332362,0.004209667275254411,0.0055783649847758205,0.9878690102690585,0.9782288127935861,0.9687544996400288,0.05271340426565612,0.10972647330321139
1,62,20260823,5000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.0025,3.2461645603179936,0.6034434135198398,0.0025801450639499476,0.9945849214464999,0.7511452793428465,42795,233,90072,28123,2.5801450639499475,0.00225981036487148,0.0029330654257916887,0.9822545637762582,0.9846323434198109,0.9565973262993825,0.03206909916394441,0.06973035823044128
1,62,20260823,5000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0025,3.2461645603179936,0.6123310444524757,0.004765395894428153,0.9954174793786572,0.7582342832593442,42358,195,40725,26817,4.765395894428153,0.004121263855568713,0.0054812664510897014,0.98710452816748,0.9783340824569418,0.9662590017382667,0.05312805474095797,0.1092375366568915
1,62,20260823,5000,RUT,LINEAR,FINAL,LATE_TEST_Q4,0.0025,3.2461645603179936,0.573046948231072,0.0033880359978824773,0.998506696532736,0.728185407024231,21397,32,9413,15942,3.3880359978824774,0.002318533318401442,0.004779559063099444,0.9952807353073119,0.9825363217079189,0.9887376128444144,0.0405505558496559,0.08004235044997353
1,62,20260823,5000,RUT,LINEAR,FINAL,OFFICIAL_TEST,0.005,2.443180084228516,0.6959635416666666,0.005413105413105413,0.990842355034851,0.8176283424095943,53450,494,90766,23350,5.413105413105413,0.004947352944665138,0.005910705020703764,0.9832854992007509,0.9846476323656312,0.9598539132366828,0.031678720140258604,0.06999780845934692
1,62,20260823,5000,RUT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.005,2.443180084228516,0.7045925807012615,0.01008113491716465,0.9921822017933841,0.824015332264247,52669,415,40751,22082,10.08113491716465,0.009138654475488906,0.011093645992635999,0.9878690102690585,0.9782288127935861,0.9687544996400288,0.05271340426565612,0.10972647330321139
1,62,20260823,5000,RUT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.005,2.443180084228516,0.6938435940099834,0.005403908975139804,0.9901799009940838,0.8159387125659138,49206,488,89817,21712,5.403908975139804,0.004936160158768649,0.005903845241454637,0.9822545637762582,0.9846323434198109,0.9565973262993825,0.03206909916394441,0.06973035823044128
1,62,20260823,5000,RUT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.005,2.443180084228516,0.7031875677629201,0.009995112414467253,0.9916619098099976,0.8228746394647585,48643,409,40511,20532,9.995112414467252,0.009053975137239972,0.01100672197205249,0.98710452816748,0.9783340824569418,0.9662590017382667,0.05312805474095797,0.1092375366568915
