run,model_seed,label_rank_seed,budget,rep,probe,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
4,122,20260853,20000,RT,LINEAR,FINAL,OFFICIAL_TEST,0.0001,6.762017250061036,0.285234375,0.00010957703265395574,0.9995437123562694,0.4438186312249281,21906,10,91250,54894,0.10957703265395574,5.254765691075914e-05,0.00020150680090776042,0.9866612483102282,0.9878325241326293,0.9696565849278941,0.023701512163050626,0.051994301994301995
4,122,20260853,20000,RT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.0001,6.762017250061036,0.2923840483739348,0.0002429189136666181,0.9995426689838105,0.45242555657906985,21856,10,41156,52895,0.24291891366661808,0.00011649501082428655,0.0004466910053269789,0.9904695962939868,0.9829372069742062,0.9761334784185709,0.03996016129815867,0.08247097118981683
4,122,20260853,20000,RT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.0001,6.762017250061036,0.2851744268027863,0.00011073583965450419,0.9995057823465454,0.44374232051957174,20224,10,90295,50694,0.11073583965450419,5.310337564936145e-05,0.0002036376912756663,0.9856889761584072,0.9876684535857727,0.9672516215069407,0.023930014949338354,0.05222302198106417
4,122,20260853,20000,RT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,6.762017250061036,0.29178171304662087,0.00024437927663734115,0.9995048034069526,0.45170025400306596,20184,10,40910,48991,0.24437927663734116,0.00011719538338530166,0.0004493761158050493,0.9897722735789892,0.9828365486827896,0.9744580953126223,0.03988269794721408,0.08181818181818182
4,122,20260853,20000,RT,LINEAR,FINAL,LATE_TEST_Q4,0.0001,6.762017250061036,0.26436165939098527,0.00021175224986765483,0.9997974273270536,0.4181564009150216,9871,2,9443,27468,0.21175224986765484,2.5645208655171814e-05,0.0007647103975401616,0.9962774416614852,0.9861386208238935,0.9914161824134982,0.03080995235574378,0.06299629433562731
4,122,20260853,20000,RT,LINEAR,FINAL,OFFICIAL_TEST,0.0005,5.361929416656495,0.42661458333333335,0.00041639272408503175,0.9988415340528016,0.5978723016003357,32764,38,91222,44036,0.41639272408503175,0.00029468059645674507,0.0005714872108718163,0.9866612483102282,0.9878325241326293,0.9696565849278941,0.023701512163050626,0.051994301994301995
4,122,20260853,20000,RT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.0005,5.361929416656495,0.43634198873593666,0.0008016324150998396,0.998989280245023,0.6073872682749695,32617,33,41133,42134,0.8016324150998396,0.0005518691122405785,0.001125607472870038,0.9904695962939868,0.9829372069742062,0.9761334784185709,0.03996016129815867,0.08247097118981683
4,122,20260853,20000,RT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.0005,5.361929416656495,0.4241518373332581,0.00042079619068711587,0.9987382960355934,0.5954313314066273,30080,38,90267,40838,0.4207961906871159,0.00029779709858528776,0.000577530370123158,0.9856889761584072,0.9876684535857727,0.9672516215069407,0.023930014949338354,0.05222302198106417
4,122,20260853,20000,RT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,5.361929416656495,0.43322009396458255,0.0008064516129032258,0.9989000366654445,0.6043397596192627,29968,33,40887,39207,0.8064516129032258,0.0005551871769979894,0.001132373217596759,0.9897722735789892,0.9828365486827896,0.9744580953126223,0.03988269794721408,0.08181818181818182
4,122,20260853,20000,RT,LINEAR,FINAL,LATE_TEST_Q4,0.0005,5.361929416656495,0.3989662283403412,0.0005293806246691371,0.9996644745671722,0.5703183323443273,14897,5,9440,22442,0.5293806246691372,0.00017191007756170364,0.0012349617296594268,0.9962774416614852,0.9861386208238935,0.9914161824134982,0.03080995235574378,0.06299629433562731
