run,model_seed,label_rank_seed,budget,rep,probe,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
0,42,20260813,100000,RU,LINEAR,FINAL,OFFICIAL_TEST,0.0001,6.892156600952149,0.38125,0.00010957703265395574,0.99965858654831,0.5519841643887266,29280,10,91250,47520,0.10957703265395574,5.254765691075914e-05,0.00020150680090776042,0.990335215817059,0.9910210985725307,0.9800365806973018,0.015428446197676967,0.03710278325662941
0,42,20260813,100000,RU,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.0001,6.892156600952149,0.3889312517558294,0.00019433513093329447,0.9997249062962071,0.5600007704753833,29073,8,41158,45678,0.19433513093329446,8.390373003158214e-05,0.00038288157499899797,0.993092209001883,0.9874541036688128,0.9844163825522014,0.025870864305494824,0.059199339260554824
0,42,20260813,100000,RU,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.0001,6.892156600952149,0.39028173383344145,0.00011073583965450419,0.99963883270731,0.5613857168934954,27678,10,90295,43240,0.11073583965450419,5.310337564936145e-05,0.0002036376912756663,0.9899480756690391,0.991127528190073,0.9792123713238114,0.015004706273185316,0.0356901611206467
0,42,20260813,100000,RU,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,6.892156600952149,0.39754246476328153,0.00019550342130987292,0.9997091755125782,0.5688693979293155,27500,8,40912,41675,0.19550342130987292,8.440815847846849e-05,0.00038518313737334316,0.9928421545717764,0.9877797790323817,0.9838653603034134,0.024951124144672533,0.05684261974584555
0,42,20260813,100000,RU,LINEAR,FINAL,LATE_TEST_Q4,0.0001,6.892156600952149,0.36562307506896274,0.0005293806246691371,0.9996338873837592,0.5354145423170446,13652,5,9440,23687,0.5293806246691372,0.00017191007756170364,0.0012349617296594268,0.9969193467026238,0.9886506941515669,0.9922659109694179,0.027739544732662786,0.05759661196400212
0,42,20260813,100000,RU,LINEAR,FINAL,OFFICIAL_TEST,0.0005,5.039579391479493,0.5541666666666667,0.0007122507122507123,0.998475073313783,0.7127485869792757,42560,65,91195,34240,0.7122507122507122,0.0005497417378711374,0.0009077332196579457,0.990335215817059,0.9910210985725307,0.9800365806973018,0.015428446197676967,0.03710278325662941
0,42,20260813,100000,RU,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.0005,5.039579391479493,0.562775079932041,0.001263178351066414,0.9987654320987654,0.7199048523585834,42068,52,41114,32683,1.263178351066414,0.0009435414509929998,0.0016561645350892157,0.993092209001883,0.9874541036688128,0.9844163825522014,0.025870864305494824,0.059199339260554824
0,42,20260813,100000,RU,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.0005,5.039579391479493,0.5586874982374009,0.0006865622058579259,0.9984376181236297,0.7164673013806384,39621,62,90243,31297,0.6865622058579259,0.0005264225586023381,0.0008800565653492267,0.9899480756690391,0.991127528190073,0.9792123713238114,0.015004706273185316,0.0356901611206467
0,42,20260813,100000,RU,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,5.039579391479493,0.5674882544271774,0.0011974584555229718,0.998753339269813,0.7237463126843658,39256,49,40871,29919,1.1974584555229717,0.0008860135932387912,0.001582798276019498,0.9928421545717764,0.9877797790323817,0.9838653603034134,0.024951124144672533,0.05684261974584555
0,42,20260813,100000,RU,LINEAR,FINAL,LATE_TEST_Q4,0.0005,5.039579391479493,0.519430086504727,0.0008470089994706193,0.9995876926248518,0.6836205984984668,19395,8,9437,17944,0.8470089994706194,0.0003657470385538283,0.0016682595628832457,0.9969193467026238,0.9886506941515669,0.9922659109694179,0.027739544732662786,0.05759661196400212
0,42,20260813,100000,RU,LINEAR,FINAL,OFFICIAL_TEST,0.001,4.321218490600587,0.6263541666666667,0.0012272627657243043,0.9976771196283392,0.7695654956165611,48104,112,91148,28696,1.2272627657243043,0.0010106283779092546,0.0014765317870371504,0.990335215817059,0.9910210985725307,0.9800365806973018,0.015428446197676967,0.03710278325662941
0,42,20260813,100000,RU,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.001,4.321218490600587,0.634573450522401,0.0021862702229995625,0.9981062598632299,0.7758677091170794,47435,90,41076,27316,2.1862702229995628,0.0017583747681961521,0.002686623830826752,0.993092209001883,0.9874541036688128,0.9844163825522014,0.025870864305494824,0.059199339260554824
0,42,20260813,100000,RU,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.001,4.321218490600587,0.6300657096928848,0.0012070206522340956,0.9975665297374531,0.7723273701495117,44683,109,90196,26235,1.2070206522340956,0.0009911911059456312,0.0014558448338089613,0.9899480756690391,0.991127528190073,0.9792123713238114,0.015004706273185316,0.0356901611206467
