run,model_seed,label_rank_seed,budget,rep,probe,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
3,102,20260843,100000,RU,MLP,FINAL,OFFICIAL_TEST,0.0001,9.183898925781252,0.3746484375,0.00013149243918474687,0.9995831162063574,0.5450205995169768,28773,12,91248,48027,0.13149243918474687,6.794584882082133e-05,0.00022967955132149228,0.9935269250247994,0.9940122815450589,0.9887140609354885,0.008645627876397107,0.023098838483453867
3,102,20260843,100000,RU,MLP,FINAL,DOMAIN_OOD_EXACT,0.0001,9.183898925781252,0.3781889205495579,0.00017004323956663266,0.999752448986809,0.5487828551461739,28270,7,41159,46481,0.17004323956663267,6.836884696294378e-05,0.0003503224774645219,0.9955241861596548,0.9917549820441193,0.9910890505788434,0.014696594276830394,0.03748238837875917
3,102,20260843,100000,RU,MLP,FINAL,TEMPLATE_OOD_EXACT,0.0001,9.183898925781252,0.3813982345807834,0.00013288300758540502,0.9995565410199556,0.5521239461920022,27048,12,90293,43870,0.13288300758540503,6.866441379575961e-05,0.0002321083546825914,0.9930641042899663,0.9939271847506379,0.9877614803812353,0.00875920491667128,0.023243452743480428
3,102,20260843,100000,RU,MLP,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,9.183898925781252,0.38576075171666063,0.0001710654936461388,0.9997377491383186,0.5567087736134436,26685,7,40913,42490,0.1710654936461388,6.877987802579052e-05,0.00035242833066212654,0.995234870019639,0.9917648642127348,0.9904558903063659,0.01466275659824047,0.03741446725317693
3,102,20260843,100000,RU,MLP,FINAL,LATE_TEST_Q4,0.0001,9.183898925781252,0.3983770320576341,0.00021175224986765483,0.9998655642938764,0.5697487360196107,14875,2,9443,22464,0.21175224986765484,2.5645208655171814e-05,0.0007647103975401616,0.9979108158035047,0.9923373916156651,0.9950889026951866,0.017575436739015352,0.041926945473795656
3,102,20260843,100000,RU,MLP,FINAL,OFFICIAL_TEST,0.0005,6.060940742492677,0.6351432291666667,0.0005040543502081964,0.999057859703021,0.7765810945273632,48779,46,91214,28021,0.5040543502081964,0.00036905403127055457,0.0006722812913138673,0.9935269250247994,0.9940122815450589,0.9887140609354885,0.008645627876397107,0.023098838483453867
3,102,20260843,100000,RU,MLP,FINAL,DOMAIN_OOD_EXACT,0.0005,6.060940742492677,0.6395499725756177,0.0008502161978331633,0.9992684252330588,0.7799303386000832,47807,35,41131,26944,0.8502161978331633,0.0005922759590137655,0.0011822484759046665,0.9955241861596548,0.9917549820441193,0.9910890505788434,0.014696594276830394,0.03748238837875917
3,102,20260843,100000,RU,MLP,FINAL,TEMPLATE_OOD_EXACT,0.0005,6.060940742492677,0.6381877661524578,0.0004983112784452688,0.9990067102242628,0.7788370532257232,45259,45,90260,25659,0.4983112784452688,0.00036349416244489506,0.0006667235273523692,0.9930641042899663,0.9939271847506379,0.9877614803812353,0.00875920491667128,0.023243452743480428
3,102,20260843,100000,RU,MLP,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,6.060940742492677,0.6436284784965667,0.0008308895405669599,0.9992369324685234,0.7829458727534907,44523,34,40886,24652,0.83088954056696,0.0005754816513257596,0.0011608931416603077,0.995234870019639,0.9917648642127348,0.9904558903063659,0.01466275659824047,0.03741446725317693
3,102,20260843,100000,RU,MLP,FINAL,LATE_TEST_Q4,0.0005,6.060940742492677,0.6409919922868851,0.0006352567496029645,0.9997493734335839,0.7811485174366423,23934,6,9439,13405,0.6352567496029645,0.00023316257253775012,0.0013821698270750993,0.9979108158035047,0.9923373916156651,0.9950889026951866,0.017575436739015352,0.041926945473795656
3,102,20260843,100000,RU,MLP,FINAL,OFFICIAL_TEST,0.001,4.7503089904785165,0.7273567708333334,0.0010848126232741618,0.9982308791994282,0.8415335944561616,55861,99,91161,20939,1.0848126232741617,0.0008817669169136601,0.0013205646315210574,0.9935269250247994,0.9940122815450589,0.9887140609354885,0.008645627876397107,0.023098838483453867
3,102,20260843,100000,RU,MLP,FINAL,DOMAIN_OOD_EXACT,0.001,4.7503089904785165,0.7316825192974007,0.0017490161783996502,0.9986853157068254,0.8445841086498298,54694,72,41094,20057,1.7490161783996503,0.0013687413285333725,0.002202096753272367,0.9955241861596548,0.9917549820441193,0.9910890505788434,0.014696594276830394,0.03748238837875917
3,102,20260843,100000,RU,MLP,FINAL,TEMPLATE_OOD_EXACT,0.001,4.7503089904785165,0.7275303872077611,0.001085211228614141,0.9981041920569517,0.8416047499816492,51595,98,90207,19323,1.085211228614141,0.000881112028857822,0.0013223679356598713,0.9930641042899663,0.9939271847506379,0.9877614803812353,0.00875920491667128,0.023243452743480428
