run,model_seed,label_rank_seed,budget,rep,probe,dataset,scenario,target_fpr,threshold,tpr,fpr,precision,f1,tp,fp,tn,fn,fp_per_1000,fpr_ci_lo,fpr_ci_hi,AP,AUC,P_at_R90,FPR_at_TPR90,FPR_at_TPR95
2,82,20260833,20000,RT,LINEAR,FINAL,OFFICIAL_TEST,0.0001,6.768765449523927,0.23151041666666666,6.574621959237344e-05,0.99966265602159,0.37595415812065214,17780,6,91254,59020,0.06574621959237344,2.4128073749088267e-05,0.00014309630633530185,0.9859803789477045,0.9872650956630323,0.9688691410630186,0.024337058952443567,0.05882095112864344
2,82,20260833,20000,RT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.0001,6.768765449523927,0.23714732913272063,0.00012145945683330905,0.9997180239115723,0.3833569412756939,17727,5,41161,57024,0.12145945683330904,3.9438693446562146e-05,0.00028342289872657057,0.9898984525623599,0.9819403462459624,0.975085512203606,0.04175776125929165,0.09107030073361512
2,82,20260833,20000,RT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.0001,6.768765449523927,0.22716376660368312,6.644150379270251e-05,0.9996276991809382,0.37020015166486664,16110,6,90299,54808,0.06644150379270251,2.4383238661641157e-05,0.0001446095296448813,0.9851326399117333,0.9873607193463102,0.9666833250041645,0.02436188472399092,0.05800343281102929
2,82,20260833,20000,RT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0001,6.768765449523927,0.23248283339356704,0.00012218963831867058,0.9996891900292162,0.3772372217400483,16082,5,40915,53093,0.12218963831867058,3.96757951165932e-05,0.0002851266218930336,0.989236506520454,0.982096066403334,0.9730405563804017,0.042155425219941346,0.0905425219941349
2,82,20260833,20000,RT,LINEAR,FINAL,LATE_TEST_Q4,0.0001,6.768765449523927,0.2187525107796138,0.0,1.0,0.3589777396883996,8168,0,9445,29171,0.0,0.0,0.0003904880016567448,0.9959205107348011,0.9847049561830811,0.9904806813828063,0.03419798835362626,0.07390153520381154
2,82,20260833,20000,RT,LINEAR,FINAL,OFFICIAL_TEST,0.0005,4.845140933990479,0.4598828125,0.0006026736795967565,0.9984451857296319,0.6297181164975841,35319,55,91205,41481,0.6026736795967566,0.0004540475590476993,0.0007843913246546381,0.9859803789477045,0.9872650956630323,0.9688691410630186,0.024337058952443567,0.05882095112864344
2,82,20260833,20000,RT,LINEAR,FINAL,DOMAIN_OOD_EXACT,0.0005,4.845140933990479,0.46923786972749526,0.0012145945683330905,0.998576552980698,0.6384593682026266,35076,50,41116,39675,1.2145945683330905,0.0009016257322838223,0.0016009818613583076,0.9898984525623599,0.9819403462459624,0.975085512203606,0.04175776125929165,0.09107030073361512
2,82,20260833,20000,RT,LINEAR,FINAL,TEMPLATE_OOD_EXACT,0.0005,4.845140933990479,0.4512958628274909,0.000609047118099773,0.998284466625078,0.621589077278642,32005,55,90250,38913,0.609047118099773,0.0004588495700008267,0.000792685714651022,0.9851326399117333,0.9873607193463102,0.9666833250041645,0.02436188472399092,0.05800343281102929
2,82,20260833,20000,RT,LINEAR,FINAL,DOMAIN_TEMPLATE_OOD_EXACT,0.0005,4.845140933990479,0.46020961329960247,0.0012218963831867058,0.998431864513094,0.6300217692459925,31835,50,40870,37340,1.2218963831867058,0.000907046850888363,0.0016106046592981745,0.989236506520454,0.982096066403334,0.9730405563804017,0.042155425219941346,0.0905425219941349
2,82,20260833,20000,RT,LINEAR,FINAL,LATE_TEST_Q4,0.0005,4.845140933990479,0.4376924931037253,0.0006352567496029645,0.9996330050767631,0.6088138876471465,16343,6,9439,20996,0.6352567496029645,0.00023316257253775012,0.0013821698270750993,0.9959205107348011,0.9847049561830811,0.9904806813828063,0.03419798835362626,0.07390153520381154
2,82,20260833,20000,RT,LINEAR,FINAL,OFFICIAL_TEST,0.001,4.181118965148927,0.5448046875,0.001183431952662722,0.997425445183437,0.7046964606017735,41841,108,91152,34959,1.183431952662722,0.0009708901006555328,0.0014286292965219026,0.9859803789477045,0.9872650956630323,0.9688691410630186,0.024337058952443567,0.05882095112864344
